Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_69_2246,VDD,Metal1,395.9200,275.0700,4.999950
TAP_TAPCELL_ROW_69_2245,VDD,Metal1,356.7200,275.0700,4.999972
TAP_TAPCELL_ROW_69_2244,VDD,Metal1,317.5200,275.0700,4.999986
TAP_TAPCELL_ROW_69_2243,VDD,Metal1,278.3200,275.0700,4.999990
TAP_TAPCELL_ROW_69_2242,VDD,Metal1,239.1200,275.0700,4.999993
TAP_TAPCELL_ROW_69_2241,VDD,Metal1,199.9200,275.0700,4.999994
TAP_TAPCELL_ROW_69_2240,VDD,Metal1,160.7200,275.0700,4.999994
TAP_TAPCELL_ROW_69_2239,VDD,Metal1,121.5200,275.0700,4.999994
TAP_TAPCELL_ROW_69_2238,VDD,Metal1,82.3200,275.0700,4.999994
TAP_TAPCELL_ROW_69_2237,VDD,Metal1,43.1200,275.0700,4.999994
TAP_TAPCELL_ROW_68_2236,VDD,Metal1,1081.9200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2235,VDD,Metal1,1042.7200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2234,VDD,Metal1,1003.5200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2233,VDD,Metal1,964.3200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2232,VDD,Metal1,925.1200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2231,VDD,Metal1,885.9200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2230,VDD,Metal1,846.7200,273.7300,4.999993
TAP_TAPCELL_ROW_68_2229,VDD,Metal1,807.5200,273.7300,4.999992
TAP_TAPCELL_ROW_68_2228,VDD,Metal1,768.3200,273.7300,4.999993
TAP_TAPCELL_ROW_68_2227,VDD,Metal1,729.1200,273.7300,4.999993
TAP_TAPCELL_ROW_68_2226,VDD,Metal1,689.9200,273.7300,4.999993
TAP_TAPCELL_ROW_68_2225,VDD,Metal1,650.7200,273.7300,4.999990
TAP_TAPCELL_ROW_68_2224,VDD,Metal1,611.5200,273.7300,4.999982
TAP_TAPCELL_ROW_68_2223,VDD,Metal1,572.3200,273.7300,4.999952
TAP_TAPCELL_ROW_68_2222,VDD,Metal1,533.1200,273.7300,4.999921
TAP_TAPCELL_ROW_68_2221,VDD,Metal1,493.9200,273.7300,4.999925
TAP_TAPCELL_ROW_68_2220,VDD,Metal1,454.7200,273.7300,4.999941
TAP_TAPCELL_ROW_68_2219,VDD,Metal1,415.5200,273.7300,4.999942
TAP_TAPCELL_ROW_68_2218,VDD,Metal1,376.3200,273.7300,4.999968
TAP_TAPCELL_ROW_68_2217,VDD,Metal1,337.1200,273.7300,4.999985
TAP_TAPCELL_ROW_68_2216,VDD,Metal1,297.9200,273.7300,4.999987
TAP_TAPCELL_ROW_68_2215,VDD,Metal1,258.7200,273.7300,4.999992
TAP_TAPCELL_ROW_68_2214,VDD,Metal1,219.5200,273.7300,4.999993
TAP_TAPCELL_ROW_68_2213,VDD,Metal1,180.3200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2212,VDD,Metal1,141.1200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2211,VDD,Metal1,101.9200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2210,VDD,Metal1,62.7200,273.7300,4.999994
TAP_TAPCELL_ROW_68_2209,VDD,Metal1,23.5200,273.7300,4.999994
TAP_TAPCELL_ROW_67_2208,VDD,Metal1,1101.5200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2207,VDD,Metal1,1062.3200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2206,VDD,Metal1,1023.1200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2205,VDD,Metal1,983.9200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2204,VDD,Metal1,944.7200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2203,VDD,Metal1,905.5200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2202,VDD,Metal1,866.3200,267.2300,4.999999
TAP_TAPCELL_ROW_67_2201,VDD,Metal1,827.1200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2200,VDD,Metal1,787.9200,267.2300,4.999992
TAP_TAPCELL_ROW_67_2199,VDD,Metal1,748.7200,267.2300,4.999993
TAP_TAPCELL_ROW_67_2198,VDD,Metal1,709.5200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2197,VDD,Metal1,670.3200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2196,VDD,Metal1,631.1200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2195,VDD,Metal1,591.9200,267.2300,4.999994
TAP_TAPCELL_ROW_67_2194,VDD,Metal1,552.7200,267.2300,4.999993
TAP_TAPCELL_ROW_67_2193,VDD,Metal1,513.5200,267.2300,4.999992
TAP_TAPCELL_ROW_67_2192,VDD,Metal1,474.3200,267.2300,4.999993
TAP_TAPCELL_ROW_67_2191,VDD,Metal1,435.1200,267.2300,4.999993
TAP_TAPCELL_ROW_67_2190,VDD,Metal1,395.9200,267.2300,4.999994
TAP_TAPCELL_ROW_67_2189,VDD,Metal1,356.7200,267.2300,4.999997
TAP_TAPCELL_ROW_67_2188,VDD,Metal1,317.5200,267.2300,4.999997
TAP_TAPCELL_ROW_67_2187,VDD,Metal1,278.3200,267.2300,4.999997
TAP_TAPCELL_ROW_67_2186,VDD,Metal1,239.1200,267.2300,4.999995
TAP_TAPCELL_ROW_67_2185,VDD,Metal1,199.9200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2184,VDD,Metal1,160.7200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2183,VDD,Metal1,121.5200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2182,VDD,Metal1,82.3200,267.2300,4.999996
TAP_TAPCELL_ROW_67_2181,VDD,Metal1,43.1200,267.2300,4.999996
TAP_TAPCELL_ROW_66_2180,VDD,Metal1,1081.9200,265.8900,4.999999
TAP_TAPCELL_ROW_66_2179,VDD,Metal1,1042.7200,265.8900,4.999999
TAP_TAPCELL_ROW_66_2178,VDD,Metal1,1003.5200,265.8900,4.999999
TAP_TAPCELL_ROW_66_2177,VDD,Metal1,964.3200,265.8900,4.999999
TAP_TAPCELL_ROW_66_2176,VDD,Metal1,925.1200,265.8900,4.999999
TAP_TAPCELL_ROW_66_2175,VDD,Metal1,885.9200,265.8900,4.999999
TAP_TAPCELL_ROW_66_2174,VDD,Metal1,846.7200,265.8900,4.999997
TAP_TAPCELL_ROW_66_2173,VDD,Metal1,807.5200,265.8900,4.999992
TAP_TAPCELL_ROW_66_2172,VDD,Metal1,768.3200,265.8900,4.999993
TAP_TAPCELL_ROW_66_2171,VDD,Metal1,729.1200,265.8900,4.999994
TAP_TAPCELL_ROW_66_2170,VDD,Metal1,689.9200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2169,VDD,Metal1,650.7200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2168,VDD,Metal1,611.5200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2167,VDD,Metal1,572.3200,265.8900,4.999994
TAP_TAPCELL_ROW_66_2166,VDD,Metal1,533.1200,265.8900,4.999992
TAP_TAPCELL_ROW_66_2165,VDD,Metal1,493.9200,265.8900,4.999993
TAP_TAPCELL_ROW_66_2164,VDD,Metal1,454.7200,265.8900,4.999994
TAP_TAPCELL_ROW_66_2163,VDD,Metal1,415.5200,265.8900,4.999993
TAP_TAPCELL_ROW_66_2162,VDD,Metal1,376.3200,265.8900,4.999997
TAP_TAPCELL_ROW_66_2161,VDD,Metal1,337.1200,265.8900,4.999997
TAP_TAPCELL_ROW_66_2160,VDD,Metal1,297.9200,265.8900,4.999997
TAP_TAPCELL_ROW_66_2159,VDD,Metal1,258.7200,265.8900,4.999997
TAP_TAPCELL_ROW_66_2158,VDD,Metal1,219.5200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2157,VDD,Metal1,180.3200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2156,VDD,Metal1,141.1200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2155,VDD,Metal1,101.9200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2154,VDD,Metal1,62.7200,265.8900,4.999996
TAP_TAPCELL_ROW_66_2153,VDD,Metal1,23.5200,265.8900,4.999996
TAP_TAPCELL_ROW_65_2152,VDD,Metal1,1101.5200,259.3900,4.999977
TAP_TAPCELL_ROW_65_2151,VDD,Metal1,1062.3200,259.3900,4.999977
TAP_TAPCELL_ROW_65_2150,VDD,Metal1,1023.1200,259.3900,4.999977
TAP_TAPCELL_ROW_65_2149,VDD,Metal1,983.9200,259.3900,4.999977
TAP_TAPCELL_ROW_65_2148,VDD,Metal1,944.7200,259.3900,4.999976
TAP_TAPCELL_ROW_65_2147,VDD,Metal1,905.5200,259.3900,4.999976
TAP_TAPCELL_ROW_65_2146,VDD,Metal1,866.3200,259.3900,4.999974
TAP_TAPCELL_ROW_65_2145,VDD,Metal1,827.1200,259.3900,4.999968
TAP_TAPCELL_ROW_65_2144,VDD,Metal1,787.9200,259.3900,4.999970
TAP_TAPCELL_ROW_65_2143,VDD,Metal1,748.7200,259.3900,4.999974
TAP_TAPCELL_ROW_65_2142,VDD,Metal1,709.5200,259.3900,4.999973
TAP_TAPCELL_ROW_65_2141,VDD,Metal1,670.3200,259.3900,4.999958
TAP_TAPCELL_ROW_65_2140,VDD,Metal1,631.1200,259.3900,4.999948
TAP_TAPCELL_ROW_65_2139,VDD,Metal1,591.9200,259.3900,4.999952
TAP_TAPCELL_ROW_65_2138,VDD,Metal1,552.7200,259.3900,4.999979
TAP_TAPCELL_ROW_65_2137,VDD,Metal1,513.5200,259.3900,4.999983
TAP_TAPCELL_ROW_65_2136,VDD,Metal1,474.3200,259.3900,4.999991
TAP_TAPCELL_ROW_65_2135,VDD,Metal1,435.1200,259.3900,4.999990
TAP_TAPCELL_ROW_65_2134,VDD,Metal1,395.9200,259.3900,4.999993
TAP_TAPCELL_ROW_65_2133,VDD,Metal1,356.7200,259.3900,4.999989
TAP_TAPCELL_ROW_65_2132,VDD,Metal1,317.5200,259.3900,4.999989
TAP_TAPCELL_ROW_65_2131,VDD,Metal1,278.3200,259.3900,4.999990
TAP_TAPCELL_ROW_65_2130,VDD,Metal1,239.1200,259.3900,4.999991
TAP_TAPCELL_ROW_65_2129,VDD,Metal1,199.9200,259.3900,4.999994
TAP_TAPCELL_ROW_65_2128,VDD,Metal1,160.7200,259.3900,4.999994
TAP_TAPCELL_ROW_65_2127,VDD,Metal1,121.5200,259.3900,4.999994
TAP_TAPCELL_ROW_65_2126,VDD,Metal1,82.3200,259.3900,4.999994
TAP_TAPCELL_ROW_65_2125,VDD,Metal1,43.1200,259.3900,4.999994
TAP_TAPCELL_ROW_64_2124,VDD,Metal1,1081.9200,258.0500,4.999977
TAP_TAPCELL_ROW_64_2123,VDD,Metal1,1042.7200,258.0500,4.999977
TAP_TAPCELL_ROW_64_2122,VDD,Metal1,1003.5200,258.0500,4.999977
TAP_TAPCELL_ROW_64_2121,VDD,Metal1,964.3200,258.0500,4.999976
TAP_TAPCELL_ROW_64_2120,VDD,Metal1,925.1200,258.0500,4.999976
TAP_TAPCELL_ROW_64_2119,VDD,Metal1,885.9200,258.0500,4.999976
TAP_TAPCELL_ROW_64_2118,VDD,Metal1,846.7200,258.0500,4.999969
TAP_TAPCELL_ROW_64_2117,VDD,Metal1,807.5200,258.0500,4.999969
TAP_TAPCELL_ROW_64_2116,VDD,Metal1,768.3200,258.0500,4.999974
TAP_TAPCELL_ROW_64_2115,VDD,Metal1,729.1200,258.0500,4.999974
TAP_TAPCELL_ROW_64_2114,VDD,Metal1,689.9200,258.0500,4.999963
TAP_TAPCELL_ROW_64_2113,VDD,Metal1,650.7200,258.0500,4.999951
TAP_TAPCELL_ROW_64_2112,VDD,Metal1,611.5200,258.0500,4.999949
TAP_TAPCELL_ROW_64_2111,VDD,Metal1,572.3200,258.0500,4.999978
TAP_TAPCELL_ROW_64_2110,VDD,Metal1,533.1200,258.0500,4.999982
TAP_TAPCELL_ROW_64_2109,VDD,Metal1,493.9200,258.0500,4.999987
TAP_TAPCELL_ROW_64_2108,VDD,Metal1,454.7200,258.0500,4.999990
TAP_TAPCELL_ROW_64_2107,VDD,Metal1,415.5200,258.0500,4.999990
TAP_TAPCELL_ROW_64_2106,VDD,Metal1,376.3200,258.0500,4.999991
TAP_TAPCELL_ROW_64_2105,VDD,Metal1,337.1200,258.0500,4.999989
TAP_TAPCELL_ROW_64_2104,VDD,Metal1,297.9200,258.0500,4.999990
TAP_TAPCELL_ROW_64_2103,VDD,Metal1,258.7200,258.0500,4.999991
TAP_TAPCELL_ROW_64_2102,VDD,Metal1,219.5200,258.0500,4.999993
TAP_TAPCELL_ROW_64_2101,VDD,Metal1,180.3200,258.0500,4.999994
TAP_TAPCELL_ROW_64_2100,VDD,Metal1,141.1200,258.0500,4.999994
TAP_TAPCELL_ROW_64_2099,VDD,Metal1,101.9200,258.0500,4.999994
TAP_TAPCELL_ROW_64_2098,VDD,Metal1,62.7200,258.0500,4.999994
TAP_TAPCELL_ROW_64_2097,VDD,Metal1,23.5200,258.0500,4.999994
TAP_TAPCELL_ROW_63_2096,VDD,Metal1,1101.5200,251.5500,4.999989
TAP_TAPCELL_ROW_63_2095,VDD,Metal1,1062.3200,251.5500,4.999989
TAP_TAPCELL_ROW_63_2094,VDD,Metal1,1023.1200,251.5500,4.999989
TAP_TAPCELL_ROW_63_2093,VDD,Metal1,983.9200,251.5500,4.999989
TAP_TAPCELL_ROW_63_2092,VDD,Metal1,944.7200,251.5500,4.999989
TAP_TAPCELL_ROW_63_2091,VDD,Metal1,905.5200,251.5500,4.999989
TAP_TAPCELL_ROW_63_2090,VDD,Metal1,866.3200,251.5500,4.999988
TAP_TAPCELL_ROW_63_2089,VDD,Metal1,827.1200,251.5500,4.999979
TAP_TAPCELL_ROW_63_2088,VDD,Metal1,787.9200,251.5500,4.999984
TAP_TAPCELL_ROW_63_2087,VDD,Metal1,748.7200,251.5500,4.999985
TAP_TAPCELL_ROW_63_2086,VDD,Metal1,709.5200,251.5500,4.999991
TAP_TAPCELL_ROW_63_2085,VDD,Metal1,670.3200,251.5500,4.999994
TAP_TAPCELL_ROW_63_2084,VDD,Metal1,631.1200,251.5500,4.999996
TAP_TAPCELL_ROW_63_2083,VDD,Metal1,591.9200,251.5500,4.999996
TAP_TAPCELL_ROW_63_2082,VDD,Metal1,552.7200,251.5500,4.999996
TAP_TAPCELL_ROW_63_2081,VDD,Metal1,513.5200,251.5500,4.999995
TAP_TAPCELL_ROW_63_2080,VDD,Metal1,474.3200,251.5500,4.999992
TAP_TAPCELL_ROW_63_2079,VDD,Metal1,435.1200,251.5500,4.999981
TAP_TAPCELL_ROW_63_2078,VDD,Metal1,395.9200,251.5500,4.999978
TAP_TAPCELL_ROW_63_2077,VDD,Metal1,356.7200,251.5500,4.999974
TAP_TAPCELL_ROW_63_2076,VDD,Metal1,317.5200,251.5500,4.999973
TAP_TAPCELL_ROW_63_2075,VDD,Metal1,278.3200,251.5500,4.999971
TAP_TAPCELL_ROW_63_2074,VDD,Metal1,239.1200,251.5500,4.999970
TAP_TAPCELL_ROW_63_2073,VDD,Metal1,199.9200,251.5500,4.999981
TAP_TAPCELL_ROW_63_2072,VDD,Metal1,160.7200,251.5500,4.999982
TAP_TAPCELL_ROW_63_2071,VDD,Metal1,121.5200,251.5500,4.999982
TAP_TAPCELL_ROW_63_2070,VDD,Metal1,82.3200,251.5500,4.999982
TAP_TAPCELL_ROW_63_2069,VDD,Metal1,43.1200,251.5500,4.999982
TAP_TAPCELL_ROW_62_2068,VDD,Metal1,1081.9200,250.2100,4.999989
TAP_TAPCELL_ROW_62_2067,VDD,Metal1,1042.7200,250.2100,4.999989
TAP_TAPCELL_ROW_62_2066,VDD,Metal1,1003.5200,250.2100,4.999989
TAP_TAPCELL_ROW_62_2065,VDD,Metal1,964.3200,250.2100,4.999989
TAP_TAPCELL_ROW_62_2064,VDD,Metal1,925.1200,250.2100,4.999989
TAP_TAPCELL_ROW_62_2063,VDD,Metal1,885.9200,250.2100,4.999989
TAP_TAPCELL_ROW_62_2062,VDD,Metal1,846.7200,250.2100,4.999983
TAP_TAPCELL_ROW_62_2061,VDD,Metal1,807.5200,250.2100,4.999980
TAP_TAPCELL_ROW_62_2060,VDD,Metal1,768.3200,250.2100,4.999985
TAP_TAPCELL_ROW_62_2059,VDD,Metal1,729.1200,250.2100,4.999990
TAP_TAPCELL_ROW_62_2058,VDD,Metal1,689.9200,250.2100,4.999994
TAP_TAPCELL_ROW_62_2057,VDD,Metal1,650.7200,250.2100,4.999995
TAP_TAPCELL_ROW_62_2056,VDD,Metal1,611.5200,250.2100,4.999996
TAP_TAPCELL_ROW_62_2055,VDD,Metal1,572.3200,250.2100,4.999996
TAP_TAPCELL_ROW_62_2054,VDD,Metal1,533.1200,250.2100,4.999996
TAP_TAPCELL_ROW_62_2053,VDD,Metal1,493.9200,250.2100,4.999994
TAP_TAPCELL_ROW_62_2052,VDD,Metal1,454.7200,250.2100,4.999984
TAP_TAPCELL_ROW_62_2051,VDD,Metal1,415.5200,250.2100,4.999980
TAP_TAPCELL_ROW_62_2050,VDD,Metal1,376.3200,250.2100,4.999975
TAP_TAPCELL_ROW_62_2049,VDD,Metal1,337.1200,250.2100,4.999972
TAP_TAPCELL_ROW_62_2048,VDD,Metal1,297.9200,250.2100,4.999973
TAP_TAPCELL_ROW_62_2047,VDD,Metal1,258.7200,250.2100,4.999970
TAP_TAPCELL_ROW_62_2046,VDD,Metal1,219.5200,250.2100,4.999980
TAP_TAPCELL_ROW_62_2045,VDD,Metal1,180.3200,250.2100,4.999981
TAP_TAPCELL_ROW_62_2044,VDD,Metal1,141.1200,250.2100,4.999982
TAP_TAPCELL_ROW_62_2043,VDD,Metal1,101.9200,250.2100,4.999982
TAP_TAPCELL_ROW_62_2042,VDD,Metal1,62.7200,250.2100,4.999982
TAP_TAPCELL_ROW_62_2041,VDD,Metal1,23.5200,250.2100,4.999982
TAP_TAPCELL_ROW_61_2040,VDD,Metal1,1101.5200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2039,VDD,Metal1,1062.3200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2038,VDD,Metal1,1023.1200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2037,VDD,Metal1,983.9200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2036,VDD,Metal1,944.7200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2035,VDD,Metal1,905.5200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2034,VDD,Metal1,866.3200,243.7100,4.999996
TAP_TAPCELL_ROW_61_2033,VDD,Metal1,827.1200,243.7100,4.999991
TAP_TAPCELL_ROW_61_2032,VDD,Metal1,787.9200,243.7100,4.999991
TAP_TAPCELL_ROW_61_2031,VDD,Metal1,748.7200,243.7100,4.999994
TAP_TAPCELL_ROW_61_2030,VDD,Metal1,709.5200,243.7100,4.999996
TAP_TAPCELL_ROW_61_2029,VDD,Metal1,670.3200,243.7100,4.999998
TAP_TAPCELL_ROW_61_2028,VDD,Metal1,631.1200,243.7100,4.999997
TAP_TAPCELL_ROW_61_2027,VDD,Metal1,591.9200,243.7100,4.999994
TAP_TAPCELL_ROW_61_2026,VDD,Metal1,552.7200,243.7100,4.999991
TAP_TAPCELL_ROW_61_2025,VDD,Metal1,513.5200,243.7100,4.999985
TAP_TAPCELL_ROW_61_2024,VDD,Metal1,474.3200,243.7100,4.999985
TAP_TAPCELL_ROW_61_2023,VDD,Metal1,435.1200,243.7100,4.999980
TAP_TAPCELL_ROW_61_2022,VDD,Metal1,395.9200,243.7100,4.999978
TAP_TAPCELL_ROW_61_2021,VDD,Metal1,356.7200,243.7100,4.999976
TAP_TAPCELL_ROW_61_2020,VDD,Metal1,317.5200,243.7100,4.999957
TAP_TAPCELL_ROW_61_2019,VDD,Metal1,278.3200,243.7100,4.999958
TAP_TAPCELL_ROW_61_2018,VDD,Metal1,239.1200,243.7100,4.999959
TAP_TAPCELL_ROW_61_2017,VDD,Metal1,199.9200,243.7100,4.999980
TAP_TAPCELL_ROW_61_2016,VDD,Metal1,160.7200,243.7100,4.999980
TAP_TAPCELL_ROW_61_2015,VDD,Metal1,121.5200,243.7100,4.999980
TAP_TAPCELL_ROW_61_2014,VDD,Metal1,82.3200,243.7100,4.999980
TAP_TAPCELL_ROW_61_2013,VDD,Metal1,43.1200,243.7100,4.999980
TAP_TAPCELL_ROW_60_2012,VDD,Metal1,1081.9200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2011,VDD,Metal1,1042.7200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2010,VDD,Metal1,1003.5200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2009,VDD,Metal1,964.3200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2008,VDD,Metal1,925.1200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2007,VDD,Metal1,885.9200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2006,VDD,Metal1,846.7200,242.3700,4.999996
TAP_TAPCELL_ROW_60_2005,VDD,Metal1,807.5200,242.3700,4.999991
TAP_TAPCELL_ROW_60_2004,VDD,Metal1,768.3200,242.3700,4.999992
TAP_TAPCELL_ROW_60_2003,VDD,Metal1,729.1200,242.3700,4.999995
TAP_TAPCELL_ROW_60_2002,VDD,Metal1,689.9200,242.3700,4.999998
TAP_TAPCELL_ROW_60_2001,VDD,Metal1,650.7200,242.3700,4.999997
TAP_TAPCELL_ROW_60_2000,VDD,Metal1,611.5200,242.3700,4.999995
TAP_TAPCELL_ROW_60_1999,VDD,Metal1,572.3200,242.3700,4.999992
TAP_TAPCELL_ROW_60_1998,VDD,Metal1,533.1200,242.3700,4.999989
TAP_TAPCELL_ROW_60_1997,VDD,Metal1,493.9200,242.3700,4.999985
TAP_TAPCELL_ROW_60_1996,VDD,Metal1,454.7200,242.3700,4.999982
TAP_TAPCELL_ROW_60_1995,VDD,Metal1,415.5200,242.3700,4.999978
TAP_TAPCELL_ROW_60_1994,VDD,Metal1,376.3200,242.3700,4.999978
TAP_TAPCELL_ROW_60_1993,VDD,Metal1,337.1200,242.3700,4.999945
TAP_TAPCELL_ROW_60_1992,VDD,Metal1,297.9200,242.3700,4.999957
TAP_TAPCELL_ROW_60_1991,VDD,Metal1,258.7200,242.3700,4.999958
TAP_TAPCELL_ROW_60_1990,VDD,Metal1,219.5200,242.3700,4.999978
TAP_TAPCELL_ROW_60_1989,VDD,Metal1,180.3200,242.3700,4.999980
TAP_TAPCELL_ROW_60_1988,VDD,Metal1,141.1200,242.3700,4.999980
TAP_TAPCELL_ROW_60_1987,VDD,Metal1,101.9200,242.3700,4.999980
TAP_TAPCELL_ROW_60_1986,VDD,Metal1,62.7200,242.3700,4.999980
TAP_TAPCELL_ROW_60_1985,VDD,Metal1,23.5200,242.3700,4.999980
TAP_TAPCELL_ROW_59_1984,VDD,Metal1,1101.5200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1983,VDD,Metal1,1062.3200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1982,VDD,Metal1,1023.1200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1981,VDD,Metal1,983.9200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1980,VDD,Metal1,944.7200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1979,VDD,Metal1,905.5200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1978,VDD,Metal1,866.3200,235.8700,5.000000
TAP_TAPCELL_ROW_59_1977,VDD,Metal1,827.1200,235.8700,4.999999
TAP_TAPCELL_ROW_59_1976,VDD,Metal1,787.9200,235.8700,4.999999
TAP_TAPCELL_ROW_59_1975,VDD,Metal1,748.7200,235.8700,4.999996
TAP_TAPCELL_ROW_59_1974,VDD,Metal1,709.5200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1973,VDD,Metal1,670.3200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1972,VDD,Metal1,631.1200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1971,VDD,Metal1,591.9200,235.8700,4.999996
TAP_TAPCELL_ROW_59_1970,VDD,Metal1,552.7200,235.8700,4.999996
TAP_TAPCELL_ROW_59_1969,VDD,Metal1,513.5200,235.8700,4.999993
TAP_TAPCELL_ROW_59_1968,VDD,Metal1,474.3200,235.8700,4.999990
TAP_TAPCELL_ROW_59_1967,VDD,Metal1,435.1200,235.8700,4.999989
TAP_TAPCELL_ROW_59_1966,VDD,Metal1,395.9200,235.8700,4.999989
TAP_TAPCELL_ROW_59_1965,VDD,Metal1,356.7200,235.8700,4.999987
TAP_TAPCELL_ROW_59_1964,VDD,Metal1,317.5200,235.8700,4.999992
TAP_TAPCELL_ROW_59_1963,VDD,Metal1,278.3200,235.8700,4.999993
TAP_TAPCELL_ROW_59_1962,VDD,Metal1,239.1200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1961,VDD,Metal1,199.9200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1960,VDD,Metal1,160.7200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1959,VDD,Metal1,121.5200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1958,VDD,Metal1,82.3200,235.8700,4.999997
TAP_TAPCELL_ROW_59_1957,VDD,Metal1,43.1200,235.8700,4.999997
TAP_TAPCELL_ROW_58_1956,VDD,Metal1,1081.9200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1955,VDD,Metal1,1042.7200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1954,VDD,Metal1,1003.5200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1953,VDD,Metal1,964.3200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1952,VDD,Metal1,925.1200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1951,VDD,Metal1,885.9200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1950,VDD,Metal1,846.7200,234.5300,5.000000
TAP_TAPCELL_ROW_58_1949,VDD,Metal1,807.5200,234.5300,4.999999
TAP_TAPCELL_ROW_58_1948,VDD,Metal1,768.3200,234.5300,4.999996
TAP_TAPCELL_ROW_58_1947,VDD,Metal1,729.1200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1946,VDD,Metal1,689.9200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1945,VDD,Metal1,650.7200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1944,VDD,Metal1,611.5200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1943,VDD,Metal1,572.3200,234.5300,4.999996
TAP_TAPCELL_ROW_58_1942,VDD,Metal1,533.1200,234.5300,4.999994
TAP_TAPCELL_ROW_58_1941,VDD,Metal1,493.9200,234.5300,4.999990
TAP_TAPCELL_ROW_58_1940,VDD,Metal1,454.7200,234.5300,4.999990
TAP_TAPCELL_ROW_58_1939,VDD,Metal1,415.5200,234.5300,4.999989
TAP_TAPCELL_ROW_58_1938,VDD,Metal1,376.3200,234.5300,4.999988
TAP_TAPCELL_ROW_58_1937,VDD,Metal1,337.1200,234.5300,4.999991
TAP_TAPCELL_ROW_58_1936,VDD,Metal1,297.9200,234.5300,4.999993
TAP_TAPCELL_ROW_58_1935,VDD,Metal1,258.7200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1934,VDD,Metal1,219.5200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1933,VDD,Metal1,180.3200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1932,VDD,Metal1,141.1200,234.5300,4.999997
TAP_TAPCELL_ROW_58_1931,VDD,Metal1,101.9200,234.5300,4.999997
